time (s),recovered_signal (V),recovered_signal_normalized
4.0092480182647705,0.0028859527604569776,0.06723944954448945
4.009812831878662,0.00290806619460751,0.06775603539706769
4.010374546051025,0.00293028964437221,0.06827519129414715
4.010934829711914,0.0029526208958488994,0.06879686551736801
4.011500597000122,0.002975057834371097,0.06932100866658827
4.012077331542969,0.0029975984319544013,0.06984757336662216
4.012639045715332,0.0030202407344504384,0.07037651396714703
4.013200283050537,0.0030429828484615454,0.07090778623702088
4.0137619972229,0.00306582292806954,0.07144134705425678
4.014323472976685,0.0030887591614323488,0.07197715409291047
4.014885425567627,0.0031117897573024605,0.07251516550814152
4.015444993972778,0.0031349129315206437,0.0730553396206969
4.016004323959351,0.0031581268935381166,0.073597634602059
4.016564846038818,0.003181429833019805,0.07414200816148812
4.0171263217926025,0.0032048199065800517,0.074688417236159
4.017687559127808,0.0032282952247011014,0.07523681768556707
4.018247127532959,0.0032518538388833554,0.07578716399134919
4.018807649612427,0.0032754937290742536,0.07633940896361312
4.019367456436157,0.0032992127914207837,0.07689350345482734
4.019937515258789,0.0033230088263883927,0.0774493960822702
4.02049732208252,0.0033468795272860404,0.07800703295996676
4.021057605743408,0.0033708224692343427,0.07856635744097674
4.0216357707977295,0.0033948350986105994,0.07912730987082267
4.022197008132935,0.0034189147230005794,0.07968982735275625
4.022756338119507,0.0034430585016835464,0.08025384352548176
4.023316383361816,0.003467263436673635,0.08081928835387603
4.023877382278442,0.0034915263643368515,0.08138608793315553
4.024436712265015,0.0035158439475998743,0.08195416430686832
4.024996757507324,0.0035402126687639483,0.08252343529902136
4.025557994842529,0.0035646288229338992,0.08309381436057757
4.0261194705963135,0.003589088512069841,0.08366521043049939
4.026679754257202,0.0036135876396668353,0.08423752781146175
4.02724027633667,0.00363812190606509,0.08481066606029493
4.027799844741821,0.0036626868043913735,0.08538451989317306
4.028359889984131,0.0036872776171305533,0.08595897910552272
4.028919458389282,0.0037118894133239882,0.08653392850657544
4.029482841491699,0.0037365170463901022,0.08710924786845466
4.030045747756958,0.0037611551525611473,0.0876848118896574
4.030609130859375,0.0037857981499284446,0.08826049017275041
4.031170845031738,0.003810440238087408,0.0888361472160776
4.03173303604126,0.003835075398372743,0.08941164241925458
4.032294988632202,0.0038596973946728747,0.08998683010219416
4.032856464385986,0.0038842997748120387,0.09056155953739307
4.033420085906982,0.003908875872487899,0.09113567499519612
4.03399133682251,0.003933418809751538,0.0917090158017305
4.034554481506348,0.003957921500016353,0.09228141640919586
4.035117149353027,0.003982376651582096,0.0928527064781884
4.035679340362549,0.004006776771659548,0.09342271097172015
4.036241769790649,0.004031114170881259,0.0939912502605932
4.03680419921875,0.0040553809682836875,0.09455814023978601
